year,age,sex,college,trantime,incwage_cpiu_2022
2019,58,Female,FALSE,15,28046.65805
2009,25,Male,FALSE,10,30003.817807840365
2014,51,Female,TRUE,40,99010.40279273951
2009,33,Male,FALSE,30,50795.09973877338
2019,40,Female,FALSE,15,24472.00543315456
2019,48,Male,TRUE,30,548884.8762105865
2022,56,Female,TRUE,30,36200
2009,25,Female,TRUE,20,38459.439190049925
2014,64,Male,TRUE,15,79096.57039055404
2014,40,Female,TRUE,20,4690.116092488153
2022,63,Male,FALSE,20,120000
1990,25,Female,TRUE,3,17916.984501562598
2022,44,Female,FALSE,40,52000
2019,58,Male,TRUE,45,237559.30288206876
2014,51,Male,FALSE,9,25515.022706630334
2009,32,Female,TRUE,40,70671.26522656727
2014,42,Male,FALSE,15,67884.30023797957
2019,25,Male,FALSE,60,29644.54951886202
2022,44,Female,FALSE,10,35000
1990,47,Male,FALSE,30,89584.92251
2000,31,Male,TRUE,95,161444.5990417654
2014,52,Male,FALSE,60,52110.47806081856
2014,46,Female,FALSE,2,36955.98855691443
2000,52,Female,FALSE,45,37387.170304408835
2000,47,Female,FALSE,30,50982.504960557504
2014,41,Female,FALSE,15,16935.843560118003
2022,39,Female,FALSE,60,30000
2014,20,Female,FALSE,5,12897.201157862126
1990,27,Male,FALSE,15,53750.95350468779
2014,45,Female,TRUE,45,195416.1470175105
1990,58,Female,TRUE,30,35833.969003125196
2000,29,Female,TRUE,40,59479.58912065042
2000,71,Male,FALSE,5,41805.65406765715
2000,35,Male,FALSE,12,115560.34457726368
2009,71,Male,FALSE,10,7056.352424443911
2014,30,Male,FALSE,40,53156.297305479864
2019,25,Female,TRUE,9,40588.27468005897
2000,24,Male,FALSE,5,20393.00198
2019,33,Male,FALSE,45,23875.657686163282
2022,31,Male,TRUE,30,60000
2009,64,Female,FALSE,6,0
2019,37,Male,TRUE,15,66388.04093185054
1990,28,Female,FALSE,15,4479.2461253906495
2019,28,Female,TRUE,10,0
1990,32,Male,FALSE,12,55094.72734230499
2014,25,Male,TRUE,5,26055.23903040928
2009,51,Male,FALSE,10,65477.87712601017
1990,46,Male,FALSE,59,42552.83819121117
2000,43,Female,FALSE,30,73754.69050960652
2022,48,Male,FALSE,60,41700
2019,59,Male,FALSE,10,1482.2847070128698
2014,20,Male,FALSE,20,26877.30734920333
2022,24,Female,FALSE,15,15600
2009,37,Male,FALSE,15,49097.15641282969
1990,56,Male,FALSE,18,100783.03782128962
2022,39,Male,TRUE,5,43000
2009,62,Female,FALSE,35,108847.03195734306
2000,55,Male,TRUE,152,152947.5148816725
1990,29,Male,FALSE,25,58230.199630078445
2009,28,Male,FALSE,45,40914.29701069141
2019,22,Male,FALSE,10,29843.71364165757
2009,48,Female,FALSE,30,27276.198007127605
2009,58,Male,FALSE,30,86903.33066
2022,38,Male,FALSE,10,29000
2009,21,Male,FALSE,15,13590.365657051329
2000,37,Female,FALSE,10,1699.4168320185834
2019,55,Female,FALSE,20,0
2022,41,Male,TRUE,40,0
2022,61,Male,FALSE,60,0
2014,41,Female,TRUE,30,2472.385921
2000,35,Male,TRUE,75,78173.17427285484
1990,40,Male,TRUE,30,62709.445755469096
2009,36,Male,FALSE,20,74916.80544637667
1990,39,Male,FALSE,30,29115.099815039222
2014,45,Male,TRUE,45,100313.35017320406
2009,35,Female,FALSE,45,0
2014,64,Male,FALSE,15,630.4584099
2000,44,Female,FALSE,10,0
2000,24,Male,TRUE,7,25491.252480278752
1990,38,Female,FALSE,10,38073.59206582052
2019,20,Female,FALSE,10,22892.427907534668
2014,50,Male,FALSE,30,27196.24513303621
2009,24,Male,TRUE,80,36282.79858908114
2019,62,Female,FALSE,20,48945.15549
2000,76,Male,FALSE,95,16994.168320185832
2014,35,Male,FALSE,20,49447.71842
2014,26,Female,TRUE,18,143790.2565972442
2009,16,Male,FALSE,10,1631.1166408262307
2009,42,Male,FALSE,30,9921.717025092667
2014,62,Female,FALSE,8,39911.72592569123
2022,16,Female,FALSE,25,4000
2000,44,Male,FALSE,10,76473.75744083626
1990,41,Female,TRUE,10,48790.18842081765
2000,38,Female,FALSE,20,8497.084160092916
2000,52,Male,TRUE,35,15124.809804965393
2022,44,Male,FALSE,12,58000
2014,84,Female,FALSE,1,38844.89140069985
2014,49,Male,TRUE,15,16935.843560118003
2014,30,Male,FALSE,25,96423.05093
2019,34,Female,FALSE,20,49406.43791004132
2019,53,Male,FALSE,20,97554.93690656361
2009,30,Male,FALSE,30,115923.84153029232
2000,57,Female,FALSE,20,31439.211392343794
2000,19,Female,FALSE,25,27360.61099549919
2014,55,Male,FALSE,15,71655.92496074745
2000,49,Female,FALSE,10,11216.15109132265
2022,41,Male,FALSE,30,70000
1990,21,Male,FALSE,60,15677.361438867274
2019,56,Female,FALSE,25,47750.17075093119
2009,48,Male,FALSE,35,43538.26725897708
2009,45,Female,FALSE,90,50523.70156860246
2022,20,Male,FALSE,45,45000
1990,52,Female,FALSE,15,53750.95350468779
2014,63,Male,FALSE,63,30618.02725
2009,45,Male,FALSE,1,127358.02373488022
2009,18,Male,FALSE,20,9723.96459
2019,24,Female,TRUE,35,4075.996788936548
2019,42,Male,FALSE,90,48289.28742815363
2000,25,Male,FALSE,15,75624.04902482696
2014,56,Male,FALSE,30,21501.104163586308
1990,36,Female,TRUE,30,65968.09731
1990,56,Male,TRUE,15,0
2019,40,Female,FALSE,15,20730.23809166802
2014,51,Female,FALSE,25,45739.13954192453
1990,35,Female,FALSE,13,16797.172970214935
2019,51,Female,FALSE,40,38200.594449303106
2022,43,Female,FALSE,10,0
2000,59,Male,FALSE,20,103664.4267531336
1990,67,Female,FALSE,5,0
2022,25,Female,TRUE,35,62000
2019,40,Female,FALSE,8,52440.829229185045
2009,53,Male,FALSE,90,0
2000,52,Male,FALSE,40,84970.84160092917
2014,49,Male,FALSE,15,75427.54968351533
2014,52,Female,FALSE,10,22628.51214364672
2009,27,Male,TRUE,60,37458.40272318834
2000,43,Male,FALSE,60,54381.33862459467
2000,44,Male,FALSE,10,11895.917824130083
2022,39,Female,FALSE,20,16000
2000,50,Male,TRUE,15,105363.84358515216
2014,47,Female,FALSE,10,74171.57764
2009,31,Male,TRUE,20,101590.19947754676
2022,34,Male,TRUE,15,30000
2000,34,Female,TRUE,20,37387.170304408835
2014,55,Male,FALSE,25,123747.86012715712
2009,44,Male,FALSE,5,54552.39601425521
2022,41,Female,TRUE,10,43000
2009,52,Female,FALSE,45,53188.586113898826
2014,39,Male,FALSE,5,32568.739739771452
2019,45,Male,FALSE,20,47750.17075093119
2019,70,Female,TRUE,20,8275.612688573783
2019,54,Male,FALSE,56,35812.91421854724
2022,57,Female,FALSE,15,630
2022,65,Female,FALSE,30,35000
2022,21,Male,FALSE,30,25600
2014,48,Male,FALSE,10,24723.85921
2019,39,Male,FALSE,60,46826.46128486217
2019,40,Male,TRUE,40,71625.82843709447
2022,65,Female,FALSE,35,10000
2009,56,Female,FALSE,10,0
2000,34,Male,FALSE,45,11556.034457726368
1990,57,Male,FALSE,10,63871.81012500797
1990,47,Male,TRUE,20,111981.15313476624
1990,78,Female,FALSE,60,31354.722877734548
2009,50,Female,TRUE,5,75467.78464612065
2019,28,Male,TRUE,40,116536.19350609598
2009,31,Male,TRUE,15,53627.732901813586
2014,62,Male,FALSE,40,23319.544008617955
2009,35,Male,FALSE,40,58051.93221856968
2000,32,Male,FALSE,30,50982.504960557504
2022,67,Male,FALSE,75,60000
2000,46,Female,FALSE,10,44694.66268208875
2022,31,Male,FALSE,30,90000
2022,62,Male,FALSE,1,100000
2022,61,Female,TRUE,28,300000
2019,73,Female,FALSE,6,47557.87436
2009,64,Male,FALSE,5,23973.050428464452
2000,54,Male,TRUE,10,67976.67328074333
2000,22,Female,TRUE,40,23112.068915452735
2019,37,Female,TRUE,10,2913.0614512337866
2014,71,Female,FALSE,10,50284.62105802336
2014,51,Male,TRUE,30,184993.80416675468
2022,31,Female,TRUE,40,28000
2009,36,Male,FALSE,5,33976.59605
2009,61,Male,FALSE,10,11986.525214232226
2022,48,Male,FALSE,30,40000
2022,31,Male,FALSE,10,86000
2022,41,Male,TRUE,20,67000
2009,28,Female,FALSE,50,87499.31558706464
2009,25,Female,FALSE,30,31367.627708196746
2000,26,Male,FALSE,10,47583.67129652033
1990,75,Male,FALSE,50,12895.749594999681
1990,36,Male,TRUE,15,69428.31494355507
2014,30,Male,FALSE,5,59085.078744481754
2000,37,Male,FALSE,30,0
1990,44,Male,TRUE,50,223962.30626953248
2022,63,Male,FALSE,15,119000
2019,82,Female,FALSE,20,27470.913489041603
1990,47,Male,TRUE,5,117470.46926143249
2009,25,Female,FALSE,10,3746.3857962789766
2009,45,Female,TRUE,55,59933.98988106148
1990,41,Male,TRUE,15,132137.76069902416
2022,30,Female,FALSE,30,41000
2009,19,Female,FALSE,20,8990.234863149259
1990,38,Female,FALSE,25,33594.34594042987
2000,26,Male,TRUE,5,54381.33862459467
2014,49,Male,FALSE,20,110735.69302395989
2014,55,Male,FALSE,20,32568.739739771452
2014,48,Male,FALSE,30,44294.02997099184
2022,27,Female,FALSE,25,6000
2022,61,Female,TRUE,18,35100
1990,28,Female,FALSE,15,22396.23062695325
2014,50,Male,FALSE,10,33596.01609002386
2014,39,Female,FALSE,30,17469.878919093986
2009,18,Male,FALSE,30,1411.5432468688537
2019,20,Male,FALSE,20,37802.2662
2014,35,Female,TRUE,30,28066.524977293368
2019,43,Female,FALSE,20,62076.252135466384
2019,31,Female,TRUE,3,25181.670698288137
1990,39,Male,FALSE,15,69876.23955609414
2009,34,Male,FALSE,45,64918.71506686405
1990,53,Male,FALSE,20,89584.92251
2019,34,Male,FALSE,5,54347.76847388268
2022,21,Male,FALSE,10,36000
2000,50,Female,FALSE,30,56930.463872622546
2000,48,Female,TRUE,4,76473.75744083626
2000,37,Male,FALSE,30,64577.839616706166
2014,31,Male,FALSE,8,44294.02997099184
2019,51,Female,TRUE,10,30879.596004473515
2019,26,Female,TRUE,40,5360.261994549242
2000,38,Male,TRUE,30,95167.34259304067
2022,24,Male,FALSE,25,35000
1990,52,Female,FALSE,30,0
2019,60,Female,FALSE,10,62954.17674572034
2014,23,Male,FALSE,50,60876.322344380365
2019,44,Female,TRUE,10,88135.84744400848
2014,47,Male,FALSE,30,98056.06182716205
2022,52,Female,FALSE,15,10400
2014,55,Female,FALSE,25,51030.04541326067
2009,39,Female,TRUE,15,33563.361647770515
1990,50,Male,FALSE,20,78386.80719433638
2022,40,Female,FALSE,15,27000
2000,51,Female,TRUE,15,146149.84755359817
2000,29,Male,FALSE,2,44524.720998886885
2009,53,Male,TRUE,20,5644.809177575058
2022,38,Male,TRUE,7,36000
2019,38,Male,FALSE,15,91569.71163013867
2014,43,Female,FALSE,10,9395.066500503417
2022,36,Female,TRUE,25,51000
2022,45,Female,FALSE,3,29000
2019,49,Male,FALSE,5,154523.8884
2019,34,Male,FALSE,30,24703.21895502066
2019,26,Male,FALSE,65,60971.69248892784
2022,29,Male,TRUE,5,103000
1990,30,Female,FALSE,20,26378.280432425538
2009,42,Male,FALSE,35,86979.70401502887
2014,22,Male,FALSE,15,65138.71567
2000,42,Female,TRUE,20,107063.26041717075
2000,19,Female,FALSE,10,64747.78129990803
2009,33,Male,FALSE,30,38054.38764964408
2014,45,Female,TRUE,10,146478.97628653303
2019,21,Male,FALSE,15,11446.213953767334
2000,46,Female,FALSE,90,42485.420800464584
2000,34,Male,FALSE,5,47583.67129652033
2014,51,Male,TRUE,30,242316.07174943143
2019,25,Male,FALSE,45,40204.82651260776
2022,45,Female,FALSE,20,27000
2014,27,Male,FALSE,15,28661.133791338387
2022,16,Female,FALSE,10,3000
2000,28,Male,TRUE,7,64577.839616706166
2000,50,Male,TRUE,30,82421.71635290129
2009,57,Male,TRUE,10,80910.74995844298
2022,21,Female,FALSE,65,9500
1990,33,Female,TRUE,20,4703.208431660182
2014,52,Male,FALSE,15,100570.4783090073
2019,34,Male,TRUE,45,148800.78139897535
2014,26,Female,TRUE,15,41037.89771279105
2000,56,Male,TRUE,35,122358.0119
1990,43,Male,FALSE,8,0
2022,43,Female,FALSE,30,49900
2014,38,Male,TRUE,75,51065.895009117856
2022,38,Male,FALSE,25,90000
2019,44,Female,TRUE,10,49406.43791004132
2009,40,Male,TRUE,35,162296.10576220995
2014,30,Female,FALSE,45,1290.5854508586274
2009,58,Female,FALSE,2,17980.469726298517
1990,47,Male,FALSE,10,89584.92251
2019,63,Male,TRUE,2,25938.265440632156
2022,28,Male,FALSE,8,50000
2014,33,Female,FALSE,60,37085.78881777665
2022,48,Male,FALSE,45,95000
2019,36,Male,TRUE,15,154395.69077957683
2022,23,Female,FALSE,20,45800
2000,43,Male,TRUE,10,2719.0669312297337
1990,30,Male,FALSE,5,31354.722877734548
2022,32,Male,TRUE,30,126000
2000,68,Male,TRUE,50,84630.95823452546
2014,51,Female,FALSE,20,6047.455963218779
2000,22,Male,FALSE,15,0
1990,35,Male,FALSE,15,32922.459021621275
2009,67,Male,TRUE,12,3805.0296219943007
2009,36,Female,FALSE,45,9819.431282565938
2019,60,Female,TRUE,30,238753.1429974467
2019,21,Female,FALSE,40,41782.1148
2000,32,Male,TRUE,10,154646.9317136911
1990,43,Male,TRUE,30,0
2022,41,Female,FALSE,7,38400
2022,51,Male,FALSE,10,99000
2000,61,Female,FALSE,25,15294.75148816725
2000,47,Male,FALSE,20,59479.58912065042
2000,44,Female,FALSE,10,0
2000,38,Male,FALSE,60,48943.20476
2014,34,Female,TRUE,17,87998.39589978103
2000,36,Female,FALSE,5,62878.42278468759
2022,49,Male,TRUE,11,130000
2000,62,Male,FALSE,30,56080.75545661325
2019,26,Female,FALSE,15,39022.43261
2022,54,Male,FALSE,20,65000
2009,33,Female,TRUE,30,82723.25332
1990,25,Female,FALSE,30,22396.23062695325
2022,35,Male,FALSE,5,45000
2014,27,Female,FALSE,45,18102.809714917374
2019,48,Male,FALSE,10,0
2019,59,Male,FALSE,35,44169.79502619277
2019,64,Female,FALSE,15,54712.90269900786
2009,26,Male,FALSE,20,67740.43775
2000,35,Female,FALSE,35,59479.58912065042
2014,19,Male,FALSE,5,8419.710254595891
1990,19,Male,FALSE,20,16797.172970214935
2019,57,Male,TRUE,1,43231.205481983845
2000,32,Male,TRUE,35,271906.6931229733
1990,18,Male,FALSE,30,0
1990,21,Male,FALSE,10,6718.869188085974
2022,50,Female,FALSE,10,35000
1990,48,Female,FALSE,25,32608.91179284393
2009,35,Female,TRUE,45,52441.218288503536
2019,29,Female,TRUE,10,53719.37132782085
2022,55,Male,FALSE,20,62000
2000,39,Male,FALSE,25,61179.00595
2000,88,Male,FALSE,20,67976.67328074333
2009,54,Male,TRUE,4,58435.16280056982
1990,71,Male,TRUE,15,0
2009,24,Female,FALSE,20,24548.578206414844
2009,58,Female,FALSE,30,20457.148505345704
1990,45,Male,TRUE,15,94064.16863320365
2014,58,Female,FALSE,45,83377.50661308605
2009,37,Male,TRUE,45,292198.9987711552
2000,19,Female,FALSE,50,4248.542080046458
2000,29,Male,FALSE,3,0
2022,25,Female,FALSE,15,35000
2022,45,Male,FALSE,30,50000
2022,46,Female,TRUE,60,90000
2019,43,Female,FALSE,8,23875.657686163282
2009,28,Female,TRUE,12,70563.52424443912
2014,45,Male,FALSE,5,44425.06642481465
2019,56,Male,TRUE,15,0
2000,42,Male,FALSE,45,101965.00992111501
2009,47,Female,TRUE,30,18138.671674739857
2014,33,Female,TRUE,60,35174.63450070056
2009,18,Female,FALSE,25,4375.102160343268
2000,39,Male,FALSE,5,37387.170304408835
2019,63,Male,TRUE,17,40241.45439725982
2019,49,Female,FALSE,3,23962.648912211916
2009,29,Female,FALSE,20,9868.528438978767
2019,29,Female,TRUE,10,17480.657950193472
2019,60,Male,TRUE,8,279685.94871751405
2009,27,Female,FALSE,45,13485.352294723887
2014,48,Female,TRUE,15,111257.36645332995
2000,30,Male,TRUE,20,96866.75942505925
2019,34,Male,FALSE,50,65850.06887602348
2014,48,Male,FALSE,5,113141.3245
2014,45,Female,FALSE,30,116202.13829570016
2009,46,Male,FALSE,25,21820.958405702084
1990,22,Male,FALSE,30,29115.099815039222
2014,21,Female,FALSE,20,4031.2252444923215
2000,44,Female,TRUE,20,538715.1357498909
2019,60,Male,TRUE,15,590624.6400143944
2019,49,Male,TRUE,30,99055.53555590252
2019,52,Male,FALSE,60,41782.1148
2014,49,Female,FALSE,30,44347.186268297315
2009,21,Female,FALSE,10,21769.13362948854
2000,41,Female,TRUE,30,23961.777331462024
2022,31,Male,FALSE,35,32000
2019,81,Male,FALSE,45,10488.16584583701
2009,28,Male,FALSE,15,33976.59605
2000,26,Male,FALSE,10,33988.336640371665
2009,42,Male,FALSE,7,62930.280232144454
2019,57,Female,TRUE,20,85361.28518161527
2022,71,Male,FALSE,10,3400
2009,40,Female,FALSE,30,21744.585051282127
2019,20,Male,FALSE,20,716.5329935058352
2014,27,Female,FALSE,5,22016.596628153402
2019,58,Female,FALSE,15,71625.82843709447
2000,44,Male,FALSE,90,40786.00397
2014,19,Female,FALSE,15,5028.832963690514
2022,52,Male,FALSE,20,53000
2009,52,Female,TRUE,5,31464.458211122048
2014,18,Female,FALSE,10,11098.540400199958
2019,55,Female,FALSE,10,1193.840115377933
2019,27,Male,TRUE,25,59688.57190471052
2022,52,Male,TRUE,20,131000
1990,60,Female,FALSE,60,71667.93800625039
2022,29,Male,FALSE,20,35400
1990,56,Female,TRUE,10,67188.69188085974
2014,45,Male,TRUE,60,148343.1552711066
2022,34,Female,FALSE,20,43000
2000,61,Female,TRUE,25,58289.99733823741
2022,25,Male,TRUE,35,48000
2009,22,Male,FALSE,30,7256.83248
2022,32,Female,TRUE,60,85000
2022,40,Female,FALSE,15,60000
2019,16,Female,FALSE,12,1219.0217860762211
2019,57,Male,FALSE,25,55335.57674
1990,48,Male,FALSE,45,71667.93800625039
1990,33,Male,FALSE,5,0
1990,23,Female,TRUE,20,11198.115313476625
2019,33,Female,FALSE,20,8291.637388109057
2019,23,Male,TRUE,90,21209.83445633087
2022,62,Male,FALSE,17,90000
2014,39,Male,FALSE,6,28432.438093628763
1990,52,Male,TRUE,5,58917.76391032591
2019,34,Male,TRUE,20,47750.17075093119
2019,19,Female,FALSE,40,5827.267524
2014,62,Female,FALSE,30,31427.733637144524
2014,38,Male,FALSE,5,46899.92473192094
2019,55,Female,FALSE,10,22559.34308148004
2019,50,Female,FALSE,10,22892.427907534668
2022,48,Male,TRUE,30,17100
2014,42,Female,TRUE,20,69046.32162093656
2014,27,Male,FALSE,2,38655.75387772919
2014,19,Female,FALSE,10,12757.511353315167
2014,46,Male,FALSE,123,26877.30734920333
2019,19,Male,FALSE,5,21487.977455407417
2014,68,Female,FALSE,10,4944.771842
2019,51,Female,FALSE,144,27925.328183006168
2014,51,Female,TRUE,50,44945.50366122412
1990,24,Female,TRUE,15,23516.042158300912
2019,26,Male,FALSE,15,35812.91421854724
2022,35,Male,FALSE,50,89000
2014,55,Female,FALSE,40,79286.94410648529
2022,30,Female,TRUE,40,100000
2019,49,Male,TRUE,50,22681.81757078535
2019,34,Male,TRUE,20,96148.19721164562
2014,37,Male,FALSE,30,50284.62105802336
2009,29,Female,FALSE,60,65308.76469836598
2019,67,Female,TRUE,25,12351.60947751033
2009,33,Female,FALSE,15,20322.131325210423
2000,27,Male,TRUE,25,59479.58912065042
2014,38,Female,FALSE,15,12767.400896999907
2000,30,Female,TRUE,13,56080.75545661325
2000,41,Female,FALSE,5,3228.8919808353085
2019,56,Male,FALSE,45,42975.954910814835
1990,25,Male,FALSE,40,33594.34594042987
2000,48,Female,FALSE,15,38576.762086821844
2019,23,Female,TRUE,45,68677.28372260401
2022,26,Female,FALSE,15,28400
2019,36,Female,FALSE,15,6409.879814109708
2022,62,Male,FALSE,20,72000
2014,34,Male,TRUE,45,111257.36645332995
2019,63,Male,FALSE,10,126821.76136495131
2000,32,Male,FALSE,5,40786.00397
2022,33,Male,FALSE,15,35000
2022,49,Male,TRUE,25,130000
2014,22,Male,FALSE,15,24723.85921
2009,54,Male,FALSE,10,108847.03195734306
2009,43,Female,TRUE,25,108847.03195734306
2019,32,Male,TRUE,45,107438.7426556417
1990,41,Male,FALSE,15,78386.80719433638
2019,29,Female,FALSE,5,38917.12744280894
2014,57,Male,FALSE,15,64504.54868371952
2019,35,Female,TRUE,45,0
2009,48,Female,FALSE,15,19026.51191987186
2022,32,Female,TRUE,21,70000
2009,34,Male,TRUE,7,64429.107312636115
2014,27,Male,FALSE,20,5028.832963690514
2014,27,Male,TRUE,15,64235.058618310344
2022,21,Female,FALSE,10,8000
2009,25,Male,FALSE,20,47733.346512473305
2000,38,Male,TRUE,20,40786.00397
2022,32,Male,FALSE,30,48000
2009,66,Male,FALSE,25,55916.205914611586
2009,54,Male,FALSE,15,80910.74995844298
2022,56,Male,FALSE,30,29000
1990,32,Male,FALSE,60,15677.361438867274
2009,49,Male,FALSE,20,29966.99494053074
2014,62,Female,TRUE,45,119855.08849425116
1990,19,Female,FALSE,30,29115.099815039222
1990,45,Male,FALSE,30,100783.03782128962
1990,52,Male,TRUE,15,26875.476752343897
2022,50,Male,FALSE,5,72000
2022,47,Male,FALSE,20,518000
2000,31,Male,FALSE,45,36707.403571601404
2022,33,Female,FALSE,15,25000
2009,21,Female,FALSE,15,5243.849066870282
2022,51,Male,TRUE,10,65000
2022,17,Male,FALSE,30,4000
2022,60,Female,TRUE,20,50000
2022,34,Female,TRUE,20,105000
2009,46,Male,FALSE,45,48278.87047261586
1990,27,Female,TRUE,17,46452.02194336373
2019,60,Male,FALSE,20,44466.251967595344
2000,18,Male,FALSE,20,10196.50099
1990,34,Male,FALSE,15,50664.752924293636
2022,19,Male,FALSE,40,1800
1990,27,Male,FALSE,99,26875.476752343897
2000,39,Male,TRUE,15,18013.818419396983
2009,53,Male,TRUE,20,71920.51509529371
2022,22,Male,FALSE,1,15000
1990,48,Male,FALSE,45,58230.199630078445
2022,19,Female,FALSE,20,25000
2009,56,Male,FALSE,45,79031.41991575187
2022,43,Female,FALSE,15,45000
1990,32,Female,FALSE,15,5643.850117992219
2022,30,Male,FALSE,15,86000
2019,44,Male,TRUE,30,176818.82391500703
2000,50,Male,FALSE,20,50982.504960557504
1990,24,Female,TRUE,45,49298.58285604949
2022,50,Female,TRUE,10,120000
2019,34,Female,FALSE,5,8780.390723934923
2019,61,Female,FALSE,20,27470.913489041603
2014,37,Female,FALSE,10,3827.253406
2014,34,Female,FALSE,10,83318.16935097761
2019,40,Male,FALSE,60,48778.040763979494
1990,45,Female,FALSE,20,26875.476752343897
2022,30,Female,FALSE,5,13700
2022,42,Male,TRUE,30,40000
1990,35,Male,TRUE,50,93840.20632693412
2009,41,Male,FALSE,5,28365.882117512352
2019,28,Male,FALSE,25,67591.03801839148
2000,52,Male,FALSE,5,10196.50099
2000,49,Male,FALSE,45,30589.50298
1990,45,Female,TRUE,35,31018.77941833025
2019,56,Male,FALSE,10,30485.84624446392
2019,28,Female,FALSE,15,42350.99162893914
2019,42,Male,FALSE,4,174804.29025914398
2022,56,Male,FALSE,20,90000
2000,30,Male,FALSE,15,45884.254464501755
2022,22,Male,FALSE,10,15000
2019,25,Male,TRUE,45,15150.208789206445
2022,31,Female,TRUE,10,35000
1990,18,Female,FALSE,5,559.9057656738312
2014,66,Male,FALSE,15,81713.59088812847
2014,41,Male,FALSE,10,46975.332502517085
2009,42,Male,FALSE,6,67953.1921
2014,34,Female,TRUE,4,76864.00590372388
1990,30,Female,FALSE,20,38073.59206582052
1990,33,Male,FALSE,30,31354.722877734548
2022,32,Female,FALSE,45,49200
2019,30,Female,FALSE,10,1110.2827535154315
2014,30,Male,FALSE,30,29668.631054221318
2000,32,Male,FALSE,10,101965.00992111501
2009,51,Female,FALSE,40,63507.17182
2000,34,Female,FALSE,40,33988.336640371665
2000,49,Male,FALSE,20,61858.77268547643
1990,27,Female,FALSE,15,7838.680719433637
2000,45,Female,FALSE,35,0
2009,44,Male,FALSE,30,46448.63759
2009,34,Male,TRUE,40,35959.57564269668
2009,42,Female,FALSE,5,15093.28416724406
2009,60,Female,TRUE,25,92415.85028
1990,36,Male,FALSE,15,53750.95350468779
2019,30,Male,FALSE,15,48171.39142442983
2014,41,Male,FALSE,30,26877.30734920333
1990,48,Female,FALSE,5,6933.873002104726
2019,52,Male,FALSE,10,82412.74046712481
2019,60,Female,TRUE,20,85950.7652
2000,21,Male,FALSE,30,16994.168320185832
2019,34,Female,FALSE,10,8594.962057883891
2019,22,Male,FALSE,30,20603.185116781202
2019,40,Female,FALSE,20,58917.09708
2009,39,Male,TRUE,45,36282.79858908114
2022,21,Female,FALSE,15,26000
2019,45,Male,FALSE,20,25608.61447876366
2014,38,Male,FALSE,3,24723.85921
1990,39,Female,FALSE,6,26875.476752343897
2009,53,Female,FALSE,10,31367.627708196746
2019,42,Male,FALSE,147,13413.81813241994
2009,59,Female,TRUE,75,7191.369604579193
2009,56,Female,FALSE,30,54552.39601425521
2000,42,Male,FALSE,9,79872.59110487341
1990,37,Male,TRUE,60,100783.03782128962
2019,62,Female,FALSE,90,54347.76847388268
2000,31,Female,FALSE,60,23791.835648260167
2009,57,Female,TRUE,10,107395.93822336388
2019,35,Female,FALSE,15,29644.54951886202
2019,32,Female,TRUE,26,15518.776878517752
2014,54,Male,TRUE,10,50284.62105802336
1990,26,Male,FALSE,20,76147.18413164104
1990,57,Female,FALSE,30,895.8492251
2019,29,Female,FALSE,25,28285.883922549838
2022,52,Female,FALSE,45,35000
2014,55,Male,TRUE,15,59926.92615064529
2019,59,Female,TRUE,25,116105.81586143434
2009,33,Male,TRUE,30,149833.61089275335
2009,42,Female,FALSE,10,17980.469726298517
1990,51,Female,FALSE,10,25108.414155877286
2014,35,Male,TRUE,30,57583.1043
2009,28,Male,FALSE,30,47733.346512473305
1990,53,Male,TRUE,15,161252.8605140634
2019,26,Female,TRUE,15,18291.0499
2022,32,Female,FALSE,60,56000
2022,49,Female,TRUE,20,57000
2019,48,Male,FALSE,20,14422.229581746842
2000,39,Male,TRUE,35,75114.22397522138
2009,32,Female,TRUE,20,115923.84153029232
2014,36,Male,FALSE,1,49447.71842
1990,32,Female,TRUE,30,44792.46125
2022,64,Female,FALSE,25,30000
2019,21,Male,FALSE,20,16116.269246904407
2000,26,Male,FALSE,35,52681.92179257608
1990,63,Female,FALSE,15,27070.32395879839
2009,53,Female,FALSE,10,3125.8522916168235
2022,40,Female,TRUE,12,56000
2000,68,Female,FALSE,2,19713.23525141557
2019,24,Female,FALSE,25,2470.092971222991
2009,31,Female,TRUE,30,108725.65287621134
2009,59,Female,TRUE,20,56450.81939555129
2019,35,Female,TRUE,40,3939.7868428867164
2019,47,Female,TRUE,30,61758.047387551655
1990,35,Female,FALSE,20,55990.57656738312
2000,36,Male,FALSE,30,129155.67923341233
2022,50,Female,FALSE,15,39000
2022,33,Male,FALSE,20,0
2009,64,Female,FALSE,20,30477.05984326403
2000,84,Male,FALSE,40,17673.935052993267
1990,74,Female,FALSE,10,22396.23062695325
2014,53,Male,FALSE,20,78165.71709122784
2019,26,Male,TRUE,20,43495.61302431587
2009,32,Female,TRUE,30,82408.21322903427
2022,24,Male,FALSE,21,74000
2009,41,Female,TRUE,10,40156.01870609326
2000,29,Female,TRUE,10,37387.170304408835
1990,25,Female,FALSE,40,34891.087693730464
2014,60,Male,FALSE,30,58625.21496314133
2014,40,Male,FALSE,25,40314.72483
2019,29,Female,FALSE,45,23350.27646568536
2014,25,Male,FALSE,20,22844.845911750417
1990,34,Female,TRUE,35,67188.69188085974
2022,41,Male,FALSE,15,65000
2022,38,Female,FALSE,5,10000
2014,34,Female,TRUE,35,57408.801089918255
2000,25,Female,FALSE,15,44184.83763248317
1990,28,Male,FALSE,50,38073.59206582052
